s,X,Y,phi,U,V
9.990000,-0.882812,0.796875,-0.677811,0.000000,0.000000
9.990000,-0.882812,0.828125,-0.689649,0.000000,0.000000
9.990000,-0.882812,0.859375,-0.700774,0.000000,0.000000
9.990000,-0.882812,0.890625,-0.711277,0.000000,0.000000
9.990000,-0.882812,0.921875,-0.721239,0.000000,0.000000
9.990000,-0.882812,0.953125,-0.730733,0.000000,0.000000
9.990000,-0.882812,0.984375,-0.739825,0.000000,0.000000
9.990000,-0.882812,1.015625,-0.748572,0.000000,0.000000
9.990000,-0.882812,1.046875,-0.757027,0.000000,0.000000
9.990000,-0.882812,1.078125,-0.765239,0.000000,0.000000
9.990000,-0.882812,1.109375,-0.773251,0.000000,0.000000
9.990000,-0.882812,1.140625,-0.781101,0.000000,0.000000
9.990000,-0.882812,1.171875,-0.788825,0.000000,0.000000
9.990000,-0.882812,1.203125,-0.796455,0.000000,0.000000
9.990000,-0.882812,1.234375,-0.804021,0.000000,0.000000
9.990000,-0.882812,1.265625,-0.811548,0.000000,0.000000
9.990000,-0.882812,1.296875,-0.819060,0.000000,0.000000
9.990000,-0.882812,1.328125,-0.826577,0.000000,0.000000
9.990000,-0.882812,1.359375,-0.834118,0.000000,0.000000
9.990000,-0.882812,1.390625,-0.841698,0.000000,0.000000
9.990000,-0.882812,1.421875,-0.849332,0.000000,0.000000
9.990000,-0.882812,1.453125,-0.857030,0.000000,0.000000
9.990000,-0.882812,1.484375,-0.864802,0.000000,0.000000
9.990000,-0.882812,1.515625,-0.872656,0.000000,0.000000
9.990000,-0.882812,1.546875,-0.880596,0.000000,0.000000
9.990000,-0.882812,1.578125,-0.888626,0.000000,0.000000
9.990000,-0.882812,1.609375,-0.896748,0.000000,0.000000
9.990000,-0.882812,1.640625,-0.904962,0.000000,0.000000
9.990000,-0.882812,1.671875,-0.913267,0.000000,0.000000
9.990000,-0.882812,1.703125,-0.921659,0.000000,0.000000
9.990000,-0.882812,1.734375,-0.930133,0.000000,0.000000
9.990000,-0.882812,1.765625,-0.938684,0.000000,0.000000
9.990000,-0.882812,1.796875,-0.947306,0.000000,0.000000
9.990000,-0.882812,1.828125,-0.955989,0.000000,0.000000
9.990000,-0.882812,1.859375,-0.964726,0.000000,0.000000
9.990000,-0.882812,1.890625,-0.973505,0.000000,0.000000
9.990000,-0.882812,1.921875,-0.982318,0.000000,0.000000
9.990000,-0.882812,1.953125,-0.991154,0.000000,0.000000
9.990000,-0.867188,0.046875,0.823813,0.000000,0.000000
